Marketing Spend,R&D Investment,Employee Count,Operational Costs,Customer Satisfaction,Market Share,Revenue
272063.66445330577,193652.40482377075,153,371370.9025599025,4.44567218438207,0.04576411795611866,229490.26572867035
128206.89244102803,174365.52483628708,141,370267.23786203563,1.549200130862281,0.045007243798808105,64412.58823480994
258158.18760774797,106307.48941309683,235,333497.5004853478,4.8095470095948984,0.020830453634867456,282385.04982012365
200511.65305097937,137343.66201220793,332,290377.7399650531,2.3152904713944373,0.1216817053806201,440757.77167101577
150924.56744760246,198523.90799916734,230,300082.7790604791,3.64925495492288,0.16966615374181654,389397.9150552535
223105.17371316353,155668.6765455962,219,223393.6228721348,4.007300583826725,0.013324660657603835,312650.129288673
209952.9847786735,242773.18159926776,236,366776.7918124322,4.247784938551534,0.019310882544541975,246326.596788157
169989.15614206027,165732.71357577486,224,364659.0785717486,4.78299880890372,0.1188263525705197,314472.2705633725
203490.10424950093,157681.96465960128,271,221299.03497199295,2.2516781921152904,0.16570418022334996,485616.5236804897
180734.320156912,137635.34143189996,282,352057.9250343682,4.4340258182062176,0.07208038920804039,320509.63796621223
205675.8672625624,155341.6361912913,211,324246.0993005405,1.5267476137448281,0.0764267357734672,259502.8213909195
233106.53372605232,143901.20654477825,470,238681.55337655224,3.820163625414371,0.12330583452438743,647994.7333701974
279300.8408072676,178324.34706754363,183,227639.98793565182,3.9679109180559435,0.06210044893358793,355656.6467656915
138109.22505865755,188268.09267178335,440,322409.59616410336,3.7108929648052817,0.015055589554759986,422557.4722307159
306651.6687328133,118560.42157968202,273,276137.75316558493,2.009258944540612,0.14969341843930326,456674.32264078857
102395.6100238749,96750.68185768888,202,409196.9310329802,4.492172588060813,0.1288734834588761,228216.84088765955
192410.74524822083,76551.78507586813,82,357155.9036789344,1.67543385348158,0.12034363982057522,95169.53749718267
229415.86032422882,170319.65307650174,104,328421.5882039337,1.2145391660833234,0.1509199845084464,210606.77686312888
214049.59338675163,105865.33575304504,491,331384.74024014367,3.8698599624476486,0.13829385913678713,620051.1951641602
168865.0240089703,63884.37628190068,56,379852.03082203004,2.9019028609309347,0.04911757775388102,1788.6260853105427
189593.88748213623,165543.14418123857,293,350791.08550364024,4.396392079834705,0.07697139891923671,358557.11715191236
175349.95326705836,249719.98069731164,362,329985.98630976136,2.533588564233036,0.03396092691893875,368580.7152334936
170531.76215278942,149757.16353840427,175,241184.3294221494,1.6731143540308513,0.034672832549397396,203783.28445640084
242480.10485105123,183539.63097806566,61,483716.8179243731,4.345768769879479,0.13847719180774246,135408.52089261147
217850.77429825236,153273.1743419026,65,233809.034561506,3.1956385265602867,0.1731340203266747,277192.5962857134
165354.5202369673,146044.4138723543,257,281247.4357739901,1.7567831695614196,0.19291919093361642,407699.1420562514
244979.99377166253,186763.05931951074,92,200716.30341540015,3.881535994345783,0.12938595233439443,318878.7582169611
215364.97604383048,138389.01823245393,422,332327.8895261557,3.044454553958002,0.04497925143858183,449807.7703105217
240643.10594194802,160695.69256287612,184,309066.62623708847,3.4172519289612793,0.030073565635296833,246856.93204154205
231481.4420961806,162867.91224784055,277,345916.5863018856,2.8435933528263275,0.164441684591984,418938.93608671264
158550.2494538964,123276.38185427805,160,195656.06213373397,4.314835935272026,0.11996373050839985,335504.04485830525
171990.94799015153,189681.6939814609,356,366774.3400428559,4.318250862732199,0.12747415399260678,446234.6508922204
237364.6802561631,143001.60973218366,209,251553.87591182312,3.837555287297545,0.15847779686339478,426753.4404400788
230518.51327167323,119770.19362028621,380,291059.68803816807,1.421605509585849,0.1436226732691658,496494.59610217233
198954.9203017926,171460.39374281614,313,355894.27612086385,4.355415447616275,0.16854706804265837,479563.2797692541
205866.3691654391,114061.28072835851,274,315676.001047914,3.6840519221316392,0.020680642037376913,277851.288203267
263883.24478942127,151127.24629476512,266,319916.55340001185,3.788096664017198,0.15202892098183593,451479.8465471703
170421.4305582085,149635.24013423186,94,347950.72919432394,2.4519313616154865,0.17166202389119814,198181.72771437626
227354.8690585019,193435.82263326313,263,325727.4383963235,4.517118224628026,0.06436565806707972,353959.42744904535
189890.3673783053,168987.9293151981,108,279533.52584707696,3.90148640093943,0.13168498205871804,264379.043834855
189115.939838639,148998.92165019424,181,290011.8523058863,1.4503618661167779,0.0696907921290247,219312.7630703274
254938.84259935952,182710.6519680115,153,312712.72071910935,2.6311121376246507,0.19201450263166628,370169.7916696829
241270.81744940148,205608.30196069254,244,246266.6343872199,4.545521447840567,0.016350478762745715,358672.43108982674
240675.48180003194,172312.4122540745,462,359760.5195633202,1.188786806789516,0.12016064032826146,514096.0960379882
265273.94035771646,150414.10479373523,206,317319.23584844905,4.845666478568198,0.04163567393940787,310183.88806649065
201050.19208163794,97526.55070599362,147,304486.5760753181,3.716650273278251,0.14532183898366016,274315.6086175984
234097.6485647482,107395.4534769851,275,371549.79354188824,3.5255039105735064,0.0434191538495458,280720.06858393905
184486.6621703272,137791.0118258133,461,292793.1814073178,2.0822370259519656,0.05472281976068794,485744.64125047484
216208.3176244221,125619.51191362867,254,289054.74017085496,1.9951671549567083,0.10393045409869403,339699.79054106725
193492.84728161577,142521.14788058217,128,270922.27415976214,4.768232877954382,0.18381864049940685,352170.7111497634
204849.7982496359,152265.99699588428,173,320584.02053555613,2.193089816936491,0.05022573070811446,196984.8986996929
229757.8512718457,171187.71017426922,477,318507.0064998909,4.102021186875998,0.03740560401243967,503905.7358133646
159088.96583832637,147180.04887763635,267,260022.9479694056,2.5724871928283166,0.15420559805226583,425702.4809963728
304619.36378427304,169460.06575304808,53,289338.361373196,1.557016283138816,0.10511771114344688,180743.8077190966
149699.1309250149,152578.9765924048,139,260423.863888846,1.0428611907814358,0.1832391713525366,285502.5179837085
139290.5693606134,70981.33734584515,153,257707.8927710706,3.1770293480610032,0.03785676586037003,168491.7699452502
257905.5436750034,112426.58424724982,442,196206.13009638918,4.903115274195731,0.13272629967437746,710874.8350227043
239583.13469814678,144236.4977711354,168,286145.38477910665,2.476544775236818,0.05424703776884486,236516.17196400123
231205.99085260776,101612.2102863557,182,197867.2040351993,2.4287693359721794,0.03978448144381147,269648.3920444857
231417.275463214,173997.14919984818,361,272231.0588196293,2.3763664713977684,0.13985158887988142,509677.4097465481
199387.66135765426,211230.0332937479,145,263238.3212473435,3.0821753492194337,0.1228000777826593,304751.56901212933
155137.28142570844,198750.47406789268,483,363113.70343593624,2.762659533697174,0.15341721708884296,555102.8440020231
203790.2279096863,141462.28516279167,380,239103.9116214215,4.519658506908058,0.06879788952477464,509867.2639685139
166141.91442439443,209629.04547399806,192,254328.81691113146,3.022083166893961,0.09511461471261609,312559.4708637979
248755.98667088756,155946.69828808447,337,277108.5516485057,3.031031352754275,0.08703961850277951,454947.10244549095
192647.13092489308,136516.56115527844,77,265191.3809098334,1.5534863788822264,0.1969769981536377,257109.02947707803
158725.14016037443,125463.8934583624,327,382155.28784531256,4.930958163641543,0.0655273017804837,338278.46157009964
183930.70791735032,137901.21254047487,282,231685.95761702282,1.9998915634753187,0.0660152752858857,355891.7885310059
220646.5727137812,134472.92725835086,66,277235.73006084946,1.2934562698384107,0.0773641596774354,101591.9323956318
171813.77235980125,156816.64889501952,108,319923.9149498644,3.652584995900835,0.11727287544516109,194382.6639398237
158888.98022167844,156422.9592419946,139,352871.0005825204,3.3814654806274906,0.057941321410111594,150358.87581688352
212184.36057459563,150121.84080613658,248,277185.5066441878,2.660582615970983,0.18390508867206207,450258.1815991635
212248.32855543614,167477.526789854,411,184914.02396977245,2.6887689355227122,0.060480257324590066,533795.4743910879
174652.8412314435,197625.85099145366,490,290993.7467048697,4.140255684185725,0.180204988996437,687781.4740875594
176448.08471908385,187982.16541765296,75,381121.70857084286,1.7828505603985962,0.029660262092851088,28870.422962062104
211602.49686788183,90604.08126200386,74,316931.24444582564,4.281013275779559,0.13474691345593395,198317.39253793773
127595.7829251338,47843.15460392181,443,314185.071741596,3.5949884555800726,0.18232724850326631,554333.3973682428
129626.81128117224,187372.79644957095,350,236218.9205053802,2.6758790951180975,0.042062393295663615,415670.028709876
164077.7889373782,95324.85206338315,388,230059.70458268013,2.8321144663354745,0.19398212241885845,584603.1955109618
189327.64241440763,141009.38392429266,316,301082.49891804595,2.026588828744383,0.09604783847894721,373741.3080938231
215545.37827990024,103195.47895762563,230,214417.26466311555,4.008457330787899,0.18968587060379466,486923.8978766832
273767.8108474776,77920.7824967992,409,346881.73334175063,3.051498969221071,0.13859580828970894,544602.8224866817
242882.98116010096,171658.5091281915,117,249201.22506801828,2.2834181709993744,0.0673015052759748,232930.0728297523
192003.07350182865,180366.20641210588,400,298520.56315611035,3.384200463043801,0.04577747973425022,454799.3097381927
199049.18960486556,126939.58397093123,461,186853.98487474548,4.982937808205293,0.06770965878276888,629933.4959714492
149873.53176810956,46358.308314203605,370,276371.8878933896,2.7410491186262154,0.02767330775990825,353266.39626718697
199074.3432003805,128150.22206990069,98,228848.36717218783,4.682765603114478,0.03733491360523265,213375.60456745923
185567.06805399308,165672.16021610185,224,160682.61495949136,2.3800673596982644,0.029885483665831415,320762.3973852251
216135.92801690448,90843.53724903485,101,332510.525360179,1.2189308276999435,0.09035927331089597,125167.82921539388
158638.45282238384,157334.39679116622,151,398469.5723454944,1.8169684254737155,0.16115989148894144,194578.58193887718
225967.3257120586,149387.60603308017,265,367768.4153606368,2.674780573310737,0.03686287530110464,255968.52702711304
276636.9456501289,173171.65998404354,487,340901.44139422826,1.878539714378276,0.034760882302743816,502127.7484047439
194561.99257715713,154783.21473656612,237,275152.72992326727,1.0009081528730221,0.13225150040829284,336378.89295072557
220085.58610494708,111077.24236473779,106,348353.4137128696,4.6600061509901085,0.047464766573932594,135882.04310439265
234507.19958555562,197862.86006657965,96,373431.19191442366,4.3755176449237165,0.028545907240708407,116484.70191067489
179938.97640570818,143658.8170789212,208,308209.3097802776,3.9691689259477885,0.04170122985905975,250176.12706261946
211204.62409052084,148907.81841960273,223,228938.38966127863,1.6712583825841145,0.18550896521658747,428400.7520220849
200629.62003908976,112669.28163707216,291,270036.94208451774,1.4814543048399442,0.16607953802747627,418801.98247715516
204883.80492744158,132268.7099523396,331,402161.7893008762,1.2704189978895326,0.07727226684746788,316060.4362189517
161349.51080722667,114607.89143892397,290,295515.34991099004,3.896116755091685,0.13460594579220464,399478.1083984765
201225.50871294714,143082.15760306307,419,100514.65680533423,4.715231842751541,0.11208237799692723,709485.1863358099
224899.9145622725,218468.33920569374,54,211864.5921797884,2.722143283652148,0.13865361006168717,262017.0838355046
272557.1803897521,95123.95428274575,133,274533.0778114511,1.4765626879841927,0.13970751896792427,279446.41809097
247963.54130426035,85457.54408493036,357,362149.5143050541,3.0495712829284263,0.12945946286139867,441059.65869785176
307659.1228755778,208846.81309974435,410,283612.65885558526,2.3953276298345205,0.06055926002208863,530129.9894739975
161632.62185559754,141627.05291392535,297,363265.8992983956,2.499299697399991,0.017411219944935444,235382.9344236918
243616.03183603392,123237.09045360333,103,268430.25878715067,3.485322496622829,0.09655768857812067,240764.69897696306
209167.1002869176,191596.18749584304,210,182142.4486658632,3.8748724530488095,0.17928503809123375,493220.52764149685
309490.1466608836,125775.37841052543,483,270506.33048411494,1.4424143954926434,0.11820447911852942,624598.6337352315
159585.08573224244,223040.38854187744,471,320696.7000927771,1.1423609232259055,0.1681542979233625,568479.3436316771
158013.9078909612,177117.03485357077,460,315717.0209604788,4.9773212107428595,0.19840862516263336,672150.8429502777
170030.3677277989,130483.5436741719,275,224693.5350446019,1.9309133956622073,0.04108707878627249,309042.0708634463
93805.21378450966,236292.32853062014,64,278928.2278917741,1.2153220996338363,0.14143775143697665,152324.48892202426
173712.24891596194,125771.40307986646,273,461080.45428384445,1.75950131638368,0.1381157790030047,254061.8125551352
162043.3669223151,179683.8148803723,110,226003.87042218738,1.1558313853938569,0.1961915349980729,308112.8316539286
207519.6893238104,161971.7032162597,171,339643.4036678249,2.5672435784686867,0.19726413945103208,326978.6710995389
217087.79878885797,202069.65157595192,326,174199.45808581228,4.209607137805297,0.1404689362275846,606974.3773043362
293808.5419607943,212460.44786907412,95,351827.5094741797,2.3649777990308825,0.05628681047661691,158869.8003854156
247521.19190930252,151280.16596263068,439,246460.47658869321,2.776733627513466,0.16172560924481383,639540.9863363885
171154.81721687983,119863.28518615266,343,324125.29549217643,3.702347094269755,0.030335535500097238,339193.88966072176
155079.2664325821,168398.88571756467,111,222508.4638939079,3.0355762802795208,0.15833286779260947,308215.741383872
224595.9585753253,122891.38520991575,135,317451.1680106024,4.445782744085297,0.18293726358749232,327058.35256831266
133988.3396489679,230535.48990106492,495,245480.98225551372,4.464142700183026,0.08273834500600269,640121.15237531
291572.9382927177,155461.4132433095,259,257097.1090220025,1.0396427819646146,0.12982070604678528,414367.21783785097
258972.00603606435,135387.13794751564,127,326519.16038370185,4.112185225932796,0.091727119098397,236167.42381389317
176541.21739476477,157387.21223459634,251,274176.87141617906,2.8429344009666955,0.0931753604477444,334136.22068498173
114343.27354545612,96114.94841881214,351,322822.8868929787,4.955362165214652,0.0689704689305428,385944.9080772028
267693.61870827066,111135.43845957394,446,288549.52088139893,2.9329283035017406,0.15480462788556168,624133.5445297328
194273.0077373691,198016.55631777702,272,304049.6208748365,4.94758378155319,0.187873547191636,492734.3394968921
261890.81559867307,123724.22884114417,271,326705.1882812041,4.018277444822946,0.1887426632545476,475515.1533830325
120278.61706028164,108123.56069272241,52,278998.8927245315,1.9944195384532253,0.04320844412623743,1662.476847097154
170031.24885231134,171466.11010109144,55,240237.01283989355,3.1535799171478307,0.17620129343474755,270342.1638809282
200262.18498590915,197428.16618651987,142,268061.2640442126,4.968542557914331,0.15011197387115321,361492.0161524185
202349.0296882371,178758.13242660268,57,371708.35079000617,4.430122431007694,0.05803910613115496,74185.28226030491
177496.7264260378,189841.90743223266,477,306970.38504459296,1.3894675751648844,0.022784076455087766,443828.2794566182
231142.49661737494,119728.19645722157,284,249306.09279537157,3.8254879872399843,0.06091948070803182,394188.74211634934
146618.97853087028,93127.57333032625,157,324093.63650326314,2.382318343483252,0.1833195649884899,249206.43997935537
192881.02574893532,210053.34607821947,210,328098.9350963483,1.0279290475213925,0.13030394823019673,298583.28454797494
206014.78158559493,137092.80644631456,258,331199.9445478686,2.6139238761079984,0.14700038557059567,373759.86349585094
225721.94170293745,139966.6793417981,289,241329.76797772286,1.9390176868998852,0.058858946710728215,376154.79695350677
235580.7439044445,203127.7656739623,380,259056.5403428463,4.275477082081887,0.14668374955921587,583538.945263125
143767.89540810653,172249.2003760264,382,259390.2470167793,2.349322435383062,0.015343086192805513,381060.4856635136
123294.29146321889,168235.5108832643,99,278361.12527602847,4.310094775815268,0.08131105569687262,176801.79801045617
263883.8410949255,236600.09379604337,60,332335.15110862406,1.0023917553391812,0.12908313622304293,169877.76969901955
216615.70059897957,124259.27078479428,400,317771.0882838608,2.2312766001044766,0.037758347452850845,401377.9963795289
162575.67317217233,187113.6051232495,205,322513.01742942975,1.9646608572310478,0.1663706791449176,311064.3201411381
277557.59877612616,152280.52499588337,119,381241.14854229137,1.934269444274444,0.054655946774264545,132087.69589647974
205783.73171464293,160743.69115453027,218,341333.45594949776,1.2727464790618508,0.1339334114355048,297235.4085991517
258964.85920319133,211138.73705650127,321,291491.9025002348,1.748497081642007,0.08698745708931263,438540.95507477113
203375.92407050545,170313.43025158494,117,228966.88943685003,3.2221982795424795,0.12324828314075296,295818.304719421
303037.39624409936,171531.8431619853,404,257127.17949174778,2.165444291350978,0.030415604999492543,520706.113216269
287767.0421221602,192900.29349239208,301,284297.6959393064,2.669579129316592,0.01321343198510539,381749.98766772565
187551.7925760463,135401.8908182846,97,349747.7896401668,2.507467521388754,0.18281724120225723,218524.02037869857
248578.54754771775,116431.61330643974,233,298360.08395363437,4.503619699999579,0.06122970166576473,329846.07256198785
232268.79747925737,108207.63223915866,369,260628.24270669342,4.621195996042061,0.16573863052828725,606699.7405936385
268431.57787661743,71345.73642495993,236,256026.42685636645,2.97182788662344,0.19987655708971805,481789.9327161544
151753.82697099476,232248.2851976129,139,295825.30746472644,2.3206238012624176,0.050171939019793124,159953.82682627192
234302.57299992198,105871.66537113267,495,353399.253733026,1.4272028160094545,0.06038244082483757,496318.01883549674
252921.2243424794,141149.85505656913,381,395461.158346507,4.81361151752838,0.1359433596505865,503654.61249957036
112063.0256788443,138927.46800444316,188,287653.88411821995,1.2409077796011898,0.19343524057411804,293996.31521820935
140837.07436671125,162296.26791236404,406,297315.4091542441,2.1906011102731218,0.18400472615624136,525011.3209183911
98038.39111199498,182629.48850157188,138,227163.49763055702,2.1922648046800166,0.10554634881246112,229496.0767241626
186529.6582777721,184418.93953438982,323,416351.554145968,2.2816051445608596,0.1610709536800777,386725.20381612104
235877.11278979812,126676.90245724245,68,215939.82971063495,1.657147373089637,0.0357917120889812,157591.68242650345
275117.8526048014,143315.13144854354,360,370299.73870683304,4.132645723694789,0.19571325499876235,569282.1561923256
203704.73902098875,161303.198019532,407,278079.84281925176,1.4899914478639569,0.19322711446683744,579785.5151532339
281430.7772785646,140052.35495265812,423,264038.0103695809,3.539626636612651,0.04110850199704248,536698.946537866
130994.92708925543,214293.8230407997,203,233399.78568684438,1.4953841068232698,0.06689039371259026,274466.33055186045
114830.87803224227,169638.99806553006,439,444602.918964428,1.2821425503718262,0.029029449526285715,291616.969574575
197222.61505516907,179395.1114419927,309,313289.4973967037,4.6377180147435055,0.061626343790654146,390636.355277702
219203.27244696536,176515.25074669652,157,301276.8262262438,1.7605150652748227,0.16503159998888928,303582.6098210723
198365.26259529535,196938.954299413,420,353203.9415732726,4.285000618238817,0.0818799653613993,502456.266916926
96627.89499800617,157240.86234814828,334,260950.0364622022,3.1785234844285433,0.026795423757884095,341316.8797816114
195543.99802436057,98126.72208176614,108,300110.75731386035,1.3114260784350784,0.07502284970799186,123454.31063606591
134776.52497475734,165987.51807010567,174,303380.1772087273,4.82179276575227,0.19646283350584323,345525.56063265656
233483.6274415019,123945.72424832683,403,269271.256059112,1.98784466796757,0.12963988309924857,524927.2009395577
218329.9123048424,128855.33273000973,322,371978.28475115483,4.438581381410426,0.08907057981716997,393475.85330711526
153006.01068363222,173454.56075020373,156,286880.7353102458,1.6752400231382567,0.0416423175644813,137561.59690339287
174306.6541331653,199531.32285734543,348,206812.07679787022,4.4157715285674115,0.19737359148390202,647775.1023841995
147039.32390555242,150850.86306944248,294,281910.1581887476,1.052915251621176,0.16596131175999448,412818.9995452887
196866.04513634142,162353.32050395856,385,314950.7203028338,3.0471218262779227,0.06348068746567469,436507.60231793986
247757.11602506193,218088.5977854095,499,246390.4059667435,4.077770317686227,0.023313052187025996,626679.6220544701
150713.69768322282,159630.12717954273,467,251124.31240977367,4.739182069971133,0.020758855901736026,535289.1123933803
225202.3257758922,254067.3245672158,296,267224.45771243755,4.636808544825948,0.03287184840605143,422203.52787831274
173487.11908137795,172620.38582526176,57,373274.1396040176,4.27849947819058,0.1203460308867401,126414.90684012118
160356.35838688278,79569.4896337673,190,270770.51864125766,4.552765398645216,0.18646505002904357,391702.750787256
194648.4820022721,180133.6648441813,411,385747.02111306187,1.796878743348306,0.10438125132113704,446732.55197718675
148237.8838790313,165246.33539531112,57,263102.9737110998,2.136737182846915,0.17015964166667746,197329.24104153144
172317.5347326409,201590.11016330982,401,319500.8481753925,2.155874099684234,0.09471845777336348,447708.5964078897
140106.10537055758,176927.25405079834,143,273225.43954681495,2.5082157240067953,0.1446308736958868,268300.6403461972
298236.25664581946,144461.76064064904,370,345244.9902174283,2.573282681540755,0.14905582008443516,515044.39112179045
201763.17759858642,101028.07054842537,476,232903.55072608325,3.178221298618702,0.04305310412163434,552224.5469516255
165013.7246003707,141639.069708559,88,344571.5687746339,1.6395190534657655,0.07863105120540423,95299.85774383273
210698.9955367111,115979.181831628,130,306832.16401858104,3.7649866551439573,0.13108740974222455,239291.17596721597
194383.5975154585,126779.0620078111,236,261600.49099335304,1.670266157218026,0.023432355555029573,260755.5718803071
188951.52002333885,173543.1361768244,133,290026.71091739094,2.24123392841819,0.07869263567496175,195970.63304709943
230708.33500217125,216796.18017405627,137,392031.2964619305,3.013380522424616,0.11161189859342656,219968.41285837506
237875.38550236524,165786.86119291926,291,308270.67029284703,4.185762246093909,0.19928265367848136,533069.4388854697
173474.94261947362,102164.67751859262,391,257836.3190452417,3.957876932954909,0.10016137689826374,514573.7783329853
171209.08796776598,167784.10672880564,142,227718.40303031323,3.582137425642089,0.16505078385172148,355849.5072861686
186247.4151424178,197865.25946582604,135,330324.25640585984,1.6230930423206806,0.09209278416265737,183766.55695379328
84903.94176322076,125608.68382722471,93,311750.71482064115,3.188181382462311,0.1613142372977447,182877.16110837396
124240.44689007239,144639.3133330833,186,341701.2417052934,1.3497860071995418,0.12312881230782059,196142.85269527274
268343.7133722262,150587.52778916789,470,212266.51561860947,2.509452707186603,0.1784531338854557,711823.1902046526
282248.3856750642,118604.06747671039,123,229664.37282651,2.6540661211598366,0.08807908494652088,267908.9011940539
187548.19802218108,175931.21735375436,85,368812.75195511396,1.1592457577830153,0.12481783976608098,120344.91297539804
228827.84815278833,145162.07405568875,150,319880.4988067604,2.0959523978798873,0.12970354931757722,247800.72783457968
215562.5077271768,166781.2977562811,205,332004.0510742537,4.822597869065957,0.08930275894208993,308322.5630380089
353944.0404227619,114500.31288791599,475,242238.77807352282,4.814530431318758,0.03741928830062149,668457.3768101484
255978.74557172885,132501.66798706359,304,241140.7681002649,2.409308217010157,0.027776287313343757,387492.73513194366
193604.12042596168,178895.25431311084,220,359475.5194915253,1.1724004357932962,0.01316759461393029,152932.61653354284
152222.9779699787,135086.6739163293,265,362302.6592859089,1.7163797573127262,0.1759715102065908,345045.0844691517
119677.68398712137,219078.5540493362,219,234700.83077825676,2.5688711737341605,0.05493023332535197,282376.79740770796
210173.18179336115,134014.5525754159,301,223237.7702488293,4.791118791876919,0.05018628236353593,437140.4100380641
162182.46273578482,158987.38903007543,409,293484.42175725335,1.5647962541487397,0.14984672608095245,517907.2904949541
128887.3145201163,187303.6332749236,371,252039.09279743963,4.0540633746728485,0.07080306148660444,462915.6515866701
167671.35578787368,93265.37068267874,104,250789.38725723847,1.4347301574987683,0.10614849155824894,168253.30725152683
145922.59981928027,79567.64752076897,481,224917.30521435646,4.925030309565107,0.040877102406516694,572006.5072983252
284357.0817536282,88973.74741719621,140,271893.969103178,2.52646599643654,0.19235168707777417,367567.0234082344
244081.98784747254,200503.36413708728,327,230718.31544202805,4.100938155596224,0.17180046600327512,578962.3026877153
199601.36793416913,127925.67416430212,150,234275.9458194458,2.3703643312445273,0.17412002836335064,339031.1798306882
273997.20694450126,252327.9714267301,204,317903.5107939783,3.510675508635235,0.08728701222868099,343852.33474892663
203868.41538238092,127430.09605370446,426,296688.1059427574,1.768064338960147,0.15484863060436285,542480.0988428134
156935.7899335868,157382.05212788147,398,329092.7208919279,1.5840840771878502,0.03733646952405823,370959.7799362125
276156.20386348286,211684.39810271503,413,201057.99387904163,4.752256558272525,0.011637610492438253,580717.6269851526
226945.50218423293,230243.71552636492,190,300592.8365897858,4.670589111617733,0.013794857189825344,255441.22285080046
148137.69228367717,232460.1430654559,222,424538.2525299503,4.5498757608515294,0.12145433010686649,277249.809244821
190483.06609581958,198334.6492237257,59,277663.6509428641,3.501733800666374,0.09652503199710875,191354.4566416208
156219.08733076215,190962.5010324585,277,349484.9403943379,4.233072844865113,0.10842291629261874,358646.7587336657
130860.01345178319,173701.07796804732,314,348960.4109264654,1.2761477476454997,0.011417996679271687,217762.23458832683
246308.87737658207,181134.44304666552,487,351911.91648007656,2.3391561675627166,0.09031045773491088,558562.2039397877
295470.8320235065,127952.57134685866,297,309999.70122343936,2.254812499028625,0.14643295062816356,473832.5220625301
130071.62130904294,117272.04466310772,296,333965.15896465286,3.542581287810453,0.09411180337381281,332019.4902378039
228148.46183452854,149865.0217035619,204,341940.8172007803,2.423831093882562,0.14912164919932225,334282.8515950771
167467.87154390867,143192.61509900287,83,338126.7616988615,1.5940271265747232,0.054273603235398614,53380.99070069618
175643.73081176518,131870.878026909,178,232954.90958919624,3.385868301654175,0.16449698085152786,374445.4178748887
170380.30378805654,177855.4978982686,209,197556.9310473608,4.257535682676326,0.12180193568615594,415924.07902468194
156800.4615160092,188212.20834282044,138,206784.9873951116,2.5284939778398927,0.050044988891682185,229916.06137342958
202426.08139724136,153536.2754516739,142,283790.4004570402,1.5290748603939268,0.05497689041222826,180584.22669811067
158452.4941794481,209101.20324221047,376,335635.60406535864,1.7867527892512922,0.12932578826821203,438882.8380593262
213522.84128899194,104332.4354346598,290,233735.3233493049,1.949933220677536,0.16768852271036425,477606.93890943023
197488.09452754314,142253.62162881126,372,355438.22751506424,2.199590371978145,0.08896927858553948,381295.60112742014
188052.5976566795,121327.1071758878,453,269863.48952952685,3.5711802820252365,0.05907708153424252,511663.10886011773
154621.8168979201,75338.5353170776,166,270434.68732835527,3.403781938150876,0.1747322053130141,340772.29300199857
171161.43347158335,146692.77256629203,143,249833.580247224,3.7843194462681566,0.13716097543265865,305451.1992958556
237769.5612912878,145130.09966466867,212,186912.81845902358,2.4500079381260527,0.09513624258378453,395016.4324798956
225045.85938121902,210537.98972968524,148,313758.84770607884,4.295990607519913,0.10270103710306734,309656.8863929951
151122.23776007246,175232.4673821911,162,402760.06277031417,1.816350644623041,0.04880872890791532,70189.99616806499
204966.61527146128,109032.52702683181,408,296240.1285880462,2.8761629900726158,0.12909249971232034,533703.1970474776
237569.35616858944,224163.70265336754,140,188962.10149830885,4.203754886165721,0.07816107700314884,362485.9286205448
116529.73594393142,198841.34782101412,395,346820.56869698677,1.720634590930477,0.19917258356812637,520132.12242644554
227168.00961899676,173283.90813874462,255,202512.12059382064,1.4394524549631318,0.10123486789975869,397019.3782178223
166868.81205270765,140940.63604600672,66,227457.93618064886,4.534735870751959,0.1023182651760265,240021.57067431347
228529.93342965798,111622.43053106082,323,285699.70966118574,2.3717186510367836,0.11751183960802765,428313.96742405364
161837.04217287415,135111.72895715787,222,307370.6063124119,3.735480499636128,0.1841836405925619,397733.64408294717
109755.89496677405,193549.94478816743,165,239480.1599299903,1.101394417055754,0.16215543897335255,294129.9359257673
118622.87810584187,225383.45223738436,398,283361.0366060412,3.7601875536377984,0.09571471326158987,505199.90149860474
202404.2473330691,211729.74113088756,230,342909.7440456411,2.264405246187882,0.14655286053483124,347013.88246549247
212986.12508607408,130446.02312854904,140,351130.7330884811,1.222963414349767,0.12138474476834471,167285.35353313774
154784.16874477957,105215.30266843954,131,375087.38530885585,3.439251046192468,0.1035497392532373,118524.82540437124
231929.6229388687,155635.44987644817,373,414565.1191376096,1.963215264292693,0.046539996829026604,333363.32049075747
116923.996886552,79262.42537748594,498,348593.359299667,2.54722896820752,0.09814789005642927,482680.4935910211
196696.01006763417,162926.70856739127,163,286995.80913574557,1.3223232491460544,0.056705531534289186,196463.15724042576
139449.19001187716,144095.89654805325,306,351558.82746737835,1.5886530043797813,0.1838200084718144,385933.7186441639
167408.19460989203,131358.5399252703,107,328002.97404031095,2.191908941983375,0.0737272945643059,138255.82468546112
202369.9335658207,86211.87730932818,203,330382.01865157526,1.3590380022406285,0.19093016276134075,319197.4110040425
156979.33173580238,170544.00426278866,414,310633.1271043011,4.643305058745261,0.11128050511799513,525886.8071908007
180772.22278850875,128691.96641352354,453,245276.75387076562,1.0241881727359137,0.12999343194847046,564150.7996754328
250314.64046072203,103203.32657158848,165,238314.2155306842,2.9354408754572456,0.11315868445297227,321879.1213236628
171155.40652384257,35109.511468734025,392,294172.9079354914,1.4929898325302058,0.03458231722367317,347560.9373631147
241784.60560325708,148899.40379797455,315,308934.6045507823,2.230716357911794,0.08140603161150878,378153.45765285956
